name,country_iso2,ticker,source_item,source
XylemInc.,US,XYL,,DataHub S&P 500 companies
Yum! Brands,US,YUM,,DataHub S&P 500 companies
Zebra Technologies,US,ZBRA,,DataHub S&P 500 companies
Zimmer Biomet,US,ZBH,,DataHub S&P 500 companies
Zoetis,US,ZTS,,DataHub S&P 500 companies
ATA Creativity Global,US,AACG,,DataHub Nasdaq listings
"American Airlines Group,Inc.",US,AAL,,DataHub Nasdaq listings
Atlantic AmericanCorporation,US,AAME,,DataHub Nasdaq listings
"Applied Optoelectronics,Inc.",US,AAOI,,DataHub Nasdaq listings
"AAON,Inc.",US,AAON,,DataHub Nasdaq listings
Ascentage Pharma Group International,US,AAPG,,DataHub Nasdaq listings
"Aardvark Therapeutics,Inc.",US,AARD,,DataHub Nasdaq listings
American Battery TechnologyCompany,US,ABAT,,DataHub Nasdaq listings
AbCellera BiologicsInc.,US,ABCL,,DataHub Nasdaq listings
Abeona TherapeuticsInc.,US,ABEO,,DataHub Nasdaq listings
Able View GlobalInc.,US,ABLV,,DataHub Nasdaq listings
"Airbnb,Inc.",US,ABNB,,DataHub Nasdaq listings
"Acumen Pharmaceuticals,Inc.",US,ABOS,,DataHub Nasdaq listings
AbsciCorporation,US,ABSI,,DataHub Nasdaq listings
American BitcoinCorp.,US,ABTC,,DataHub Nasdaq listings
Abits GroupInc,US,ABTS,,DataHub Nasdaq listings
Arbutus BiopharmaCorporation,US,ABUS,,DataHub Nasdaq listings
"ABVC BioPharma,Inc.",US,ABVC,,DataHub Nasdaq listings
Above Food IngredientsInc.,US,ABVE,,DataHub Nasdaq listings
Abivax SA,US,ABVX,,DataHub Nasdaq listings
ACADIA PharmaceuticalsInc.,US,ACAD,,DataHub Nasdaq listings
Aurora CannabisInc.,US,ACB,,DataHub Nasdaq listings
Acco Group HoldingsLimited,US,ACCL,,DataHub Nasdaq listings
ProFrac HoldingCorp.,US,ACDC,,DataHub Nasdaq listings
"Adicet Bio,Inc.",US,ACET,,DataHub Nasdaq listings
"Acorn Energy,Inc.",US,ACFN,,DataHub Nasdaq listings
Arch Capital GroupLtd.,US,ACGL,,DataHub Nasdaq listings
"Acadia Healthcare Company,Inc.",US,ACHC,,DataHub Nasdaq listings
"Achieve Life Sciences,Inc.",US,ACHV,,DataHub Nasdaq listings
American Coastal InsuranceCorporation,US,ACIC,,DataHub Nasdaq listings
AC Immune SA,US,ACIU,,DataHub Nasdaq listings
"ACI Worldwide,Inc.",US,ACIW,,DataHub Nasdaq listings
"Axcelis Technologies,Inc.",US,ACLS,,DataHub Nasdaq listings
"ACM Research,Inc.",US,ACMR,,DataHub Nasdaq listings
ACNBCorporation,US,ACNB,,DataHub Nasdaq listings
Ascent IndustriesCo.,US,ACNT,,DataHub Nasdaq listings
Alpha CognitionInc.,US,ACOG,,DataHub Nasdaq listings
"Aclarion,Inc.",US,ACON,,DataHub Nasdaq listings
"Aclaris Therapeutics,Inc.",US,ACRS,,DataHub Nasdaq listings
"Acrivon Therapeutics,Inc.",US,ACRV,,DataHub Nasdaq listings
"Enact Holdings,Inc.",US,ACT,,DataHub Nasdaq listings
Acacia ResearchCorporation,US,ACTG,,DataHub Nasdaq listings
"Actuate Therapeutics,Inc.",US,ACTU,,DataHub Nasdaq listings
"Acurx Pharmaceuticals,Inc.",US,ACXP,,DataHub Nasdaq listings
AdageneInc.,US,ADAG,,DataHub Nasdaq listings
"Adamas Trust,Inc.",US,ADAM,,DataHub Nasdaq listings
AdeiaInc.,US,ADEA,,DataHub Nasdaq listings
"Adagio Medical Holdings,Inc",US,ADGM,,DataHub Nasdaq listings
"Analog Devices,Inc.",US,ADI,,DataHub Nasdaq listings
"Adial Pharmaceuticals,Inc",US,ADIL,,DataHub Nasdaq listings
ADMA BiologicsInc,US,ADMA,,DataHub Nasdaq listings
"Automatic Data Processing,Inc.",US,ADP,,DataHub Nasdaq listings
Adaptive BiotechnologiesCorporation,US,ADPT,,DataHub Nasdaq listings
ADS-TEC ENERGYPLC,US,ADSE,,DataHub Nasdaq listings
"Autodesk,Inc.",US,ADSK,,DataHub Nasdaq listings
"ADTRAN Holdings,Inc.",US,ADTN,,DataHub Nasdaq listings
"Aditxt,Inc.",US,ADTX,,DataHub Nasdaq listings
Aduro Clean TechnologiesInc.,US,ADUR,,DataHub Nasdaq listings
Addus HomeCareCorporation,US,ADUS,,DataHub Nasdaq listings
Advantage SolutionsInc.,US,ADV,,DataHub Nasdaq listings
Advanced BiomedInc.,US,ADVB,,DataHub Nasdaq listings
Addex TherapeuticsLtd,US,ADXN,,DataHub Nasdaq listings
Aebi Schmidt Holding AG,US,AEBI,,DataHub Nasdaq listings
Anfield EnergyInc.,US,AEC,,DataHub Nasdaq listings
Antelope Enterprise HoldingsLimited,US,AEHL,,DataHub Nasdaq listings
Aehr Test Systems,US,AEHR,,DataHub Nasdaq listings
AlsetInc.,US,AEI,,DataHub Nasdaq listings
"Advanced Energy Industries,Inc.",US,AEIS,,DataHub Nasdaq listings
"Aethlon Medical,Inc.",US,AEMD,,DataHub Nasdaq listings
Alliance Entertainment HoldingCorporation,US,AENT,,DataHub Nasdaq listings
"American Electric Power Company,Inc.",US,AEP,,DataHub Nasdaq listings
"Aeries Technology,Inc.",US,AERT,,DataHub Nasdaq listings
"Aeva Technologies,Inc.",US,AEVA,,DataHub Nasdaq listings
"AudioEye,Inc.",US,AEYE,,DataHub Nasdaq listings
"Affinity Bancshares,Inc.",US,AFBI,,DataHub Nasdaq listings
Advanced Flower CapitalInc.,US,AFCG,,DataHub Nasdaq listings
"Aimei Health Technology Co.,Ltd",US,AFJK,,DataHub Nasdaq listings
Forafric GlobalPLC,US,AFRI,,DataHub Nasdaq listings
"Affirm Holdings,Inc.",US,AFRM,,DataHub Nasdaq listings
AfyaLimited,US,AFYA,,DataHub Nasdaq listings
Agencia Comercial SpiritsLtd,US,AGCC,,DataHub Nasdaq listings
AgenusInc.,US,AGEN,,DataHub Nasdaq listings
"Agios Pharmaceuticals,Inc.",US,AGIO,,DataHub Nasdaq listings
AgomAb Therapeutics NV,US,AGMB,,DataHub Nasdaq listings
AGM Group HoldingsInc.,US,AGMH,,DataHub Nasdaq listings
AGNC InvestmentCorp.,US,AGNC,,DataHub Nasdaq listings
"eXp World Holdings,Inc.",US,AGNT,,DataHub Nasdaq listings
Axe ComputeInc.,US,AGPU,,DataHub Nasdaq listings
AgrozInc.,US,AGRZ,,DataHub Nasdaq listings
"Agilysys,Inc.",US,AGYS,,DataHub Nasdaq listings
AdaptHealthCorp.,US,AHCO,,DataHub Nasdaq listings
Akso Health Group,US,AHG,,DataHub Nasdaq listings
Ambitions Enterprise Management Co. L.L.C,US,AHMA,,DataHub Nasdaq listings
AIAI HoldingsCorporation,US,AIAI,,DataHub Nasdaq listings
"20/20 Biolabs,Inc.",US,AIDX,,DataHub Nasdaq listings
"All In FutureTech Alliance,Inc.",US,AIFA,,DataHub Nasdaq listings
AI FinancialCorporation,US,AIFC,,DataHub Nasdaq listings
"Firefly Neuroscience,Inc.",US,AIFF,,DataHub Nasdaq listings
AIFUInc.,US,AIFU,,DataHub Nasdaq listings
Senmiao TechnologyLimited,US,AIHS,,DataHub Nasdaq listings
Robo.aiInc.,US,AIIO,,DataHub Nasdaq listings
Air GlobalPLC,US,AIIR,,DataHub Nasdaq listings
"Ainos,Inc.",US,AIMD,,DataHub Nasdaq listings
AIOS TechInc.,US,AIOS,,DataHub Nasdaq listings
"PowerFleet,Inc.",US,AIOT,,DataHub Nasdaq listings
"Arteris,Inc.",US,AIP,,DataHub Nasdaq listings
reAlpha TechCorp.,US,AIRE,,DataHub Nasdaq listings
"Airgain,Inc.",US,AIRG,,DataHub Nasdaq listings
AirJoule TechnologiesCorporation,US,AIRJ,,DataHub Nasdaq listings
"AIRO Group Holdings,Inc.",US,AIRO,,DataHub Nasdaq listings
"AirSculpt Technologies,Inc.",US,AIRS,,DataHub Nasdaq listings
"Air T,Inc.",US,AIRT,,DataHub Nasdaq listings
"Airship AI Holdings,Inc",US,AISP,,DataHub Nasdaq listings
"AIxCrypto Holdings,Inc.",US,AIXC,,DataHub Nasdaq listings
XIAO-ICorporation,US,AIXI,,DataHub Nasdaq listings
"Akamai Technologies,Inc.",US,AKAM,,DataHub Nasdaq listings
AkandaCorp.,US,AKAN,,DataHub Nasdaq listings
"Akebia Therapeutics,Inc.",US,AKBA,,DataHub Nasdaq listings
"Aktis Oncology,Inc.",US,AKTS,,DataHub Nasdaq listings
Akari TherapeuticsPlc,US,AKTX,,DataHub Nasdaq listings
"Astera Labs,Inc.",US,ALAB,,DataHub Nasdaq listings
Alarum TechnologiesLtd.,US,ALAR,,DataHub Nasdaq listings
Avalon GloboCareCorp.,US,ALBT,,DataHub Nasdaq listings
"Alico,Inc.",US,ALCO,,DataHub Nasdaq listings
Aldel Financial IIInc.,US,ALDF,,DataHub Nasdaq listings
"Aldeyra Therapeutics,Inc.",US,ALDX,,DataHub Nasdaq listings
"Alector,Inc.",US,ALEC,,DataHub Nasdaq listings
"Allegro MicroSystems,Inc.",US,ALGM,,DataHub Nasdaq listings
"Align Technology,Inc.",US,ALGN,,DataHub Nasdaq listings
"Aligos Therapeutics,Inc.",US,ALGS,,DataHub Nasdaq listings
Allegiant TravelCompany,US,ALGT,,DataHub Nasdaq listings
"Alignment Healthcare,Inc.",US,ALHC,,DataHub Nasdaq listings
Alkermesplc,US,ALKS,,DataHub Nasdaq listings
"Alkami Technology,Inc.",US,ALKT,,DataHub Nasdaq listings
"Allogene Therapeutics,Inc.",US,ALLO,,DataHub Nasdaq listings
"Allarity Therapeutics,Inc.",US,ALLR,,DataHub Nasdaq listings
AllotLtd.,US,ALLT,,DataHub Nasdaq listings
Almonty IndustriesInc.,US,ALM,,DataHub Nasdaq listings
"Alamar Biosciences,Inc.",US,ALMR,,DataHub Nasdaq listings
AlumisInc.,US,ALMS,,DataHub Nasdaq listings
"Aeluma,Inc.",US,ALMU,,DataHub Nasdaq listings
AllientInc.,US,ALNT,,DataHub Nasdaq listings
"Alnylam Pharmaceuticals,Inc.",US,ALNY,,DataHub Nasdaq listings
"AstroNova,Inc.",US,ALOT,,DataHub Nasdaq listings
"Aldabra 4 Liquidity Opportunity Vehicle,Inc.",US,ALOV,,DataHub Nasdaq listings
REalloysInc.,US,ALOY,,DataHub Nasdaq listings
Alpha ComputeCorp,US,ALP,,DataHub Nasdaq listings
ALPS GroupInc,US,ALPS,,DataHub Nasdaq listings
"Alarm.com Holdings,Inc.",US,ALRM,,DataHub Nasdaq listings
Alerus FinancialCorporation,US,ALRS,,DataHub Nasdaq listings
"Altimmune,Inc.",US,ALT,,DataHub Nasdaq listings
"AlTi Global,Inc.",US,ALTI,,DataHub Nasdaq listings
"Alto Ingredients,Inc.",US,ALTO,,DataHub Nasdaq listings
Alvotech,US,ALVO,,DataHub Nasdaq listings
ALX Oncology HoldingsInc.,US,ALXO,,DataHub Nasdaq listings
"Alzamend Neuro,Inc.",US,ALZN,,DataHub Nasdaq listings
Amalgamated FinancialCorp.,US,AMAL,,DataHub Nasdaq listings
"Applied Materials,Inc.",US,AMAT,,DataHub Nasdaq listings
"Ambarella,Inc.",US,AMBA,,DataHub Nasdaq listings
Amber International HoldingLimited,US,AMBR,,DataHub Nasdaq listings
AMC RoboticsCorporation,US,AMCI,,DataHub Nasdaq listings
AMC Global MediaInc.,US,AMCX,,DataHub Nasdaq listings
"Advanced Micro Devices,Inc.",US,AMD,,DataHub Nasdaq listings
AmgenInc.,US,AMGN,,DataHub Nasdaq listings
"Autonomix Medical,Inc.",US,AMIX,,DataHub Nasdaq listings
"Amkor Technology,Inc.",US,AMKR,,DataHub Nasdaq listings
"Amylyx Pharmaceuticals,Inc.",US,AMLX,,DataHub Nasdaq listings
"Alpha Modus Holdings,Inc.",US,AMOD,,DataHub Nasdaq listings
"Amplitech Group,Inc.",US,AMPG,,DataHub Nasdaq listings
"Amphastar Pharmaceuticals,Inc.",US,AMPH,,DataHub Nasdaq listings
"Amplitude,Inc.",US,AMPL,,DataHub Nasdaq listings
Amarin Corporationplc,US,AMRN,,DataHub Nasdaq listings
"Amneal Pharmaceuticals,Inc.",US,AMRX,,DataHub Nasdaq listings
American SuperconductorCorporation,US,AMSC,,DataHub Nasdaq listings
"AMERISAFE,Inc.",US,AMSF,,DataHub Nasdaq listings
AMASS BrandsInc.,US,AMSS,,DataHub Nasdaq listings
AmesiteInc.,US,AMST,,DataHub Nasdaq listings
"Aemetis,Inc",US,AMTX,,DataHub Nasdaq listings
"Amazon.com,Inc.",US,AMZN,,DataHub Nasdaq listings
"AnaptysBio,Inc.",US,ANAB,,DataHub Nasdaq listings
"The Andersons,Inc.",US,ANDE,,DataHub Nasdaq listings
AnghamiInc.,US,ANGH,,DataHub Nasdaq listings
AngiInc.,US,ANGI,,DataHub Nasdaq listings
"AngioDynamics,Inc.",US,ANGO,,DataHub Nasdaq listings
Anika TherapeuticsInc.,US,ANIK,,DataHub Nasdaq listings
"ANI Pharmaceuticals,Inc.",US,ANIP,,DataHub Nasdaq listings
"Anixa Biosciences,Inc.",US,ANIX,,DataHub Nasdaq listings
Adlai NortyeLtd.,US,ANL,,DataHub Nasdaq listings
"AleAnna,Inc.",US,ANNA,,DataHub Nasdaq listings
"Annexon,Inc.",US,ANNX,,DataHub Nasdaq listings
Rich Sparkle HoldingsLimited,US,ANPA,,DataHub Nasdaq listings
Antalpha Platform HoldingCompany,US,ANTA,,DataHub Nasdaq listings
"AN2 Therapeutics,Inc.",US,ANTX,,DataHub Nasdaq listings
Sphere 3DCorp.,US,ANY,,DataHub Nasdaq listings
Alpha and Omega SemiconductorLimited,US,AOSL,,DataHub Nasdaq listings
"American Outdoor Brands,Inc.",US,AOUT,,DataHub Nasdaq listings
ARKO PetroleumCorp.,US,APC,,DataHub Nasdaq listings
"American Public Education,Inc.",US,APEI,,DataHub Nasdaq listings
"Apogee Therapeutics,Inc.",US,APGE,,DataHub Nasdaq listings
"Agora,Inc.",US,API,,DataHub Nasdaq listings
Applied DigitalCorporation,US,APLD,,DataHub Nasdaq listings
ApollomicsInc.,US,APLM,,DataHub Nasdaq listings
Aptorum GroupLimited,US,APM,,DataHub Nasdaq listings
"Apogee Enterprises,Inc.",US,APOG,,DataHub Nasdaq listings
ApplovinCorporation,US,APP,,DataHub Nasdaq listings
"AppFolio,Inc.",US,APPF,,DataHub Nasdaq listings
AppianCorporation,US,APPN,,DataHub Nasdaq listings
"Digital Turbine,Inc.",US,APPS,,DataHub Nasdaq listings
"Aprea Therapeutics,Inc.",US,APRE,,DataHub Nasdaq listings
Aperture AC,US,APURU,,DataHub Nasdaq listings
Aptevo TherapeuticsInc.,US,APVO,,DataHub Nasdaq listings
Asia Pacific Wire & Cable CorporationLimited,US,APWC,,DataHub Nasdaq listings
Apex TreasuryCorporation,US,APXT,,DataHub Nasdaq listings
Apyx MedicalCorporation,US,APYX,,DataHub Nasdaq listings
"AquaBounty Technologies,Inc.",US,AQB,,DataHub Nasdaq listings
"Aqua Metals,Inc.",US,AQMS,,DataHub Nasdaq listings
"Aquestive Therapeutics,Inc.",US,AQST,,DataHub Nasdaq listings
Arrive AIInc.,US,ARAI,,DataHub Nasdaq listings
Accuray Incorporated,US,ARAY,,DataHub Nasdaq listings
ARB IOT GroupLimited,US,ARBB,,DataHub Nasdaq listings
Arbe RoboticsLtd.,US,ARBE,,DataHub Nasdaq listings
Argo Blockchainplc,US,ARBK,,DataHub Nasdaq listings
ArcBestCorporation,US,ARCB,,DataHub Nasdaq listings
Ares CapitalCorporation,US,ARCC,,DataHub Nasdaq listings
Archimedes Tech SPAC Partners IIICo.,US,ARCI,,DataHub Nasdaq listings
Arcturus Therapeutics HoldingsInc.,US,ARCT,,DataHub Nasdaq listings
"Ardelyx,Inc.",US,ARDX,,DataHub Nasdaq listings
American ResourcesCorporation,US,AREC,,DataHub Nasdaq listings
argenx SE,US,ARGX,,DataHub Nasdaq listings
"Arhaus,Inc.",US,ARHS,,DataHub Nasdaq listings
ARKOCorp.,US,ARKO,,DataHub Nasdaq listings
Ark RestaurantsCorp.,US,ARKR,,DataHub Nasdaq listings
"Alliance Resource Partners, L.P.",US,ARLP,,DataHub Nasdaq listings
Arm Holdingsplc,US,ARM,,DataHub Nasdaq listings
Arrow FinancialCorporation,US,AROW,,DataHub Nasdaq listings
"Arq,Inc.",US,ARQ,,DataHub Nasdaq listings
Arqit QuantumInc.,US,ARQQ,,DataHub Nasdaq listings
"Arcutis Biotherapeutics,Inc.",US,ARQT,,DataHub Nasdaq listings
"Array Technologies,Inc.",US,ARRY,,DataHub Nasdaq listings
"Artelo Biosciences,Inc.",US,ARTL,,DataHub Nasdaq listings
Artesian ResourcesCorporation,US,ARTNA,,DataHub Nasdaq listings
"Artiva Biotherapeutics,Inc.",US,ARTV,,DataHub Nasdaq listings
"Art's-Way Manufacturing Co.,Inc.",US,ARTW,,DataHub Nasdaq listings
"Arvinas,Inc.",US,ARVN,,DataHub Nasdaq listings
"Arrowhead Pharmaceuticals,Inc.",US,ARWR,,DataHub Nasdaq listings
"Arxis,Inc.",US,ARXS,,DataHub Nasdaq listings
"Aspire Biopharma Holdings,Inc.",US,ASBP,,DataHub Nasdaq listings
AerSaleCorporation,US,ASLE,,DataHub Nasdaq listings
"Assembly Biosciences,Inc.",US,ASMB,,DataHub Nasdaq listings
ASML HoldingN.V.,US,ASML,,DataHub Nasdaq listings
Ascendis Pharma A/S,US,ASND,,DataHub Nasdaq listings
"Academy Sports and Outdoors,Inc.",US,ASO,,DataHub Nasdaq listings
ASP IsotopesInc.,US,ASPI,,DataHub Nasdaq listings
Altisource Portfolio Solutions S.A.,US,ASPS,,DataHub Nasdaq listings
"Assertio Holdings,Inc.",US,ASRT,,DataHub Nasdaq listings
AmeriServ FinancialInc.,US,ASRV,,DataHub Nasdaq listings
"Strive,Inc.",US,ASST,,DataHub Nasdaq listings
AstrotechCorporation,US,ASTC,,DataHub Nasdaq listings
"Astec Industries,Inc.",US,ASTE,,DataHub Nasdaq listings
Astrana HealthInc.,US,ASTH,,DataHub Nasdaq listings
"Ascent Solar Technologies,Inc",US,ASTI,,DataHub Nasdaq listings
Algoma Steel GroupInc.,US,ASTL,,DataHub Nasdaq listings
"AST SpaceMobile,Inc.",US,ASTS,,DataHub Nasdaq listings
Asure SoftwareInc,US,ASUR,,DataHub Nasdaq listings
"Amtech Systems,Inc.",US,ASYS,,DataHub Nasdaq listings
AtaiBeckleyInc.,US,ATAI,,DataHub Nasdaq listings
Atour Lifestyle HoldingsLimited,US,ATAT,,DataHub Nasdaq listings
Atlas Critical MineralsCorporation,US,ATCX,,DataHub Nasdaq listings
"Alphatec Holdings,Inc.",US,ATEC,,DataHub Nasdaq listings
"Aterian,Inc.",US,ATER,,DataHub Nasdaq listings
AnterixInc.,US,ATEX,,DataHub Nasdaq listings
Alpha Technology GroupLimited,US,ATGL,,DataHub Nasdaq listings
Alterity TherapeuticsLimited,US,ATHE,,DataHub Nasdaq listings
"Aether Holdings,Inc.",US,ATHR,,DataHub Nasdaq listings
Archimedes Tech SPAC Partners IICo.,US,ATII,,DataHub Nasdaq listings
Atlanticus HoldingsCorporation,US,ATLC,,DataHub Nasdaq listings
Atlantic InternationalCorp.,US,ATLN,,DataHub Nasdaq listings
Ames NationalCorporation,US,ATLO,,DataHub Nasdaq listings
Atlas LithiumCorporation,US,ATLX,,DataHub Nasdaq listings
"ATN International,Inc.",US,ATNI,,DataHub Nasdaq listings
Atomera Incorporated,US,ATOM,,DataHub Nasdaq listings
"Atossa Therapeutics,Inc.",US,ATOS,,DataHub Nasdaq listings
Agape ATPCorporation,US,ATPC,,DataHub Nasdaq listings
"Atara Biotherapeutics,Inc.",US,ATRA,,DataHub Nasdaq listings
"AtriCure,Inc.",US,ATRC,,DataHub Nasdaq listings
AstronicsCorporation,US,ATRO,,DataHub Nasdaq listings
Addentax GroupCorp.,US,ATXG,,DataHub Nasdaq listings
"aTyr Pharma,Inc.",US,ATYR,,DataHub Nasdaq listings
"Auburn National Bancorporation,Inc.",US,AUBN,,DataHub Nasdaq listings
ATIF HoldingsLimited,US,AUC,,DataHub Nasdaq listings
AudioCodesLtd.,US,AUDC,,DataHub Nasdaq listings
Aura MineralsInc.,US,AUGO,,DataHub Nasdaq listings
authIDInc.,US,AUID,,DataHub Nasdaq listings
Aurinia PharmaceuticalsInc,US,AUPH,,DataHub Nasdaq listings
"Aurora Innovation,Inc.",US,AUR,,DataHub Nasdaq listings
"Aura Biosciences,Inc.",US,AURA,,DataHub Nasdaq listings
AurelionInc.,US,AURE,,DataHub Nasdaq listings
Autolus Therapeuticsplc,US,AUTL,,DataHub Nasdaq listings
AuddiaInc.,US,AUUD,,DataHub Nasdaq listings
Aveanna Healthcare HoldingsInc.,US,AVAH,,DataHub Nasdaq listings
"AeroVironment,Inc.",US,AVAV,,DataHub Nasdaq listings
"Avidbank Holdings,Inc.",US,AVBH,,DataHub Nasdaq listings
"ArriVent BioPharma,Inc.",US,AVBP,,DataHub Nasdaq listings
BroadcomInc.,US,AVGO,,DataHub Nasdaq listings
"Atea Pharmaceuticals,Inc.",US,AVIR,,DataHub Nasdaq listings
Avalyn PharmaInc.,US,AVLN,,DataHub Nasdaq listings
"Aviat Networks,Inc.",US,AVNW,,DataHub Nasdaq listings
"Mission Produce,Inc.",US,AVO,,DataHub Nasdaq listings
"AvePoint,Inc.",US,AVPT,,DataHub Nasdaq listings
Anteris Technologies GlobalCorp.,US,AVR,,DataHub Nasdaq listings
"Avnet,Inc.",US,AVT,,DataHub Nasdaq listings
"Avalo Therapeutics,Inc.",US,AVTX,,DataHub Nasdaq listings
Avax One TechnologyLtd.,US,AVX,,DataHub Nasdaq listings
Anavex Life SciencesCorp.,US,AVXL,,DataHub Nasdaq listings
"Aware,Inc.",US,AWRE,,DataHub Nasdaq listings
Solowin Holdings,US,AXG,,DataHub Nasdaq listings
"Axogen,Inc.",US,AXGN,,DataHub Nasdaq listings
"Axon Enterprise,Inc.",US,AXON,,DataHub Nasdaq listings
"Axsome Therapeutics,Inc.",US,AXSM,,DataHub Nasdaq listings
AXTInc,US,AXTI,,DataHub Nasdaq listings
Aya Gold & SilverInc.,US,AYA,,DataHub Nasdaq listings
"Aytu BioPharma,Inc.",US,AYTU,,DataHub Nasdaq listings
A2Z Cust2Mate SolutionsCorp.,US,AZ,,DataHub Nasdaq listings
Autozi Internet Technology (Global)Ltd.,US,AZI,,DataHub Nasdaq listings
"Azenta,Inc.",US,AZTA,,DataHub Nasdaq listings
"Bridger Aerospace Group Holdings,Inc.",US,BAER,,DataHub Nasdaq listings
BayFirst FinancialCorp.,US,BAFN,,DataHub Nasdaq listings
BandwidthInc.,US,BAND,,DataHub Nasdaq listings
BancFirstCorporation,US,BANF,,DataHub Nasdaq listings
CBL InternationalLimited,US,BANL,,DataHub Nasdaq listings
BannerCorporation,US,BANR,,DataHub Nasdaq listings
ArrowMark FinancialCorp.,US,BANX,,DataHub Nasdaq listings
Baosheng Media Group HoldingsLimited,US,BAOS,,DataHub Nasdaq listings
"Atlanta Braves Holdings,Inc.",US,BATRA,,DataHub Nasdaq listings
"Concrete Pumping Holdings,Inc.",US,BBCP,,DataHub Nasdaq listings
"Beasley Broadcast Group,Inc.",US,BBGI,,DataHub Nasdaq listings
"BridgeBio Pharma,Inc.",US,BBIO,,DataHub Nasdaq listings
Bone BiologicsCorp,US,BBLG,,DataHub Nasdaq listings
"Beta Bionics,Inc.",US,BBNX,,DataHub Nasdaq listings
"BridgeBio Oncology Therapeutics,Inc.",US,BBOT,,DataHub Nasdaq listings
"Barrett Business Services,Inc.",US,BBSI,,DataHub Nasdaq listings
"BioAtla,Inc.",US,BCAB,,DataHub Nasdaq listings
California BanCorp,US,BCAL,,DataHub Nasdaq listings
Bicara TherapeuticsInc.,US,BCAX,,DataHub Nasdaq listings
"BCB Bancorp, Inc. (NJ)",US,BCBP,,DataHub Nasdaq listings
"BioCardia,Inc.",US,BCDA,,DataHub Nasdaq listings
"Binah Capital Group,Inc.",US,BCG,,DataHub Nasdaq listings
BCP InvestmentCorporation,US,BCIC,,DataHub Nasdaq listings
BayComCorp,US,BCML,,DataHub Nasdaq listings
BalchemCorporation,US,BCPC,,DataHub Nasdaq listings
"BioCryst Pharmaceuticals,Inc.",US,BCRX,,DataHub Nasdaq listings
BriaCell TherapeuticsCorp.,US,BCTX,,DataHub Nasdaq listings
Bicycle Therapeuticsplc,US,BCYC,,DataHub Nasdaq listings
BTC DevelopmentCorp.,US,BDCI,,DataHub Nasdaq listings
Baird Medical Investment HoldingsLtd,US,BDMD,,DataHub Nasdaq listings
Biodexa Pharmaceuticalsplc,US,BDRX,,DataHub Nasdaq listings
"Biodesix,Inc.",US,BDSX,,DataHub Nasdaq listings
"Black Diamond Therapeutics,Inc.",US,BDTX,,DataHub Nasdaq listings
Beam TherapeuticsInc.,US,BEAM,,DataHub Nasdaq listings
"Heartbeam,Inc.",US,BEAT,,DataHub Nasdaq listings
Beam Global,US,BEEM,,DataHub Nasdaq listings
Mobile InfrastructureCorporation,US,BEEP,,DataHub Nasdaq listings
