name,country_iso2,popularity_count,source_item,source
Anahy,US,1166,,US Social Security Administration baby names
Nawal,US,1166,,US Social Security Administration baby names
Merida,US,1166,,US Social Security Administration baby names
Emileigh,US,1165,,US Social Security Administration baby names
Tenzin,US,1165,,US Social Security Administration baby names
Charline,US,1164,,US Social Security Administration baby names
Sena,US,1164,,US Social Security Administration baby names
Maricella,US,1164,,US Social Security Administration baby names
Billiejo,US,1163,,US Social Security Administration baby names
Raeanne,US,1163,,US Social Security Administration baby names
Carlin,US,1163,,US Social Security Administration baby names
Sharmaine,US,1162,,US Social Security Administration baby names
Kena,US,1161,,US Social Security Administration baby names
Malory,US,1161,,US Social Security Administration baby names
Suzannah,US,1159,,US Social Security Administration baby names
Sera,US,1159,,US Social Security Administration baby names
Avonlea,US,1159,,US Social Security Administration baby names
Nisa,US,1158,,US Social Security Administration baby names
Chany,US,1158,,US Social Security Administration baby names
Avaleigh,US,1158,,US Social Security Administration baby names
Sayra,US,1157,,US Social Security Administration baby names
Kasha,US,1156,,US Social Security Administration baby names
Baily,US,1156,,US Social Security Administration baby names
Tamiyah,US,1156,,US Social Security Administration baby names
Consuela,US,1155,,US Social Security Administration baby names
Maliha,US,1155,,US Social Security Administration baby names
Emmersyn,US,1155,,US Social Security Administration baby names
Lucila,US,1154,,US Social Security Administration baby names
Ashante,US,1154,,US Social Security Administration baby names
Jireh,US,1154,,US Social Security Administration baby names
Aalayah,US,1153,,US Social Security Administration baby names
Arizbeth,US,1153,,US Social Security Administration baby names
Kyrstin,US,1152,,US Social Security Administration baby names
Berklee,US,1152,,US Social Security Administration baby names
Mairead,US,1151,,US Social Security Administration baby names
Akayla,US,1151,,US Social Security Administration baby names
Kylin,US,1150,,US Social Security Administration baby names
Toi,US,1149,,US Social Security Administration baby names
Deserae,US,1149,,US Social Security Administration baby names
Emmanuelle,US,1149,,US Social Security Administration baby names
Mali,US,1149,,US Social Security Administration baby names
Khali,US,1149,,US Social Security Administration baby names
Eliette,US,1148,,US Social Security Administration baby names
Delinda,US,1147,,US Social Security Administration baby names
Tisa,US,1147,,US Social Security Administration baby names
Edyn,US,1147,,US Social Security Administration baby names
Kynzlee,US,1147,,US Social Security Administration baby names
Krystyna,US,1146,,US Social Security Administration baby names
Breeann,US,1146,,US Social Security Administration baby names
Yohana,US,1146,,US Social Security Administration baby names
Jariyah,US,1146,,US Social Security Administration baby names
Rebekkah,US,1145,,US Social Security Administration baby names
Valkyrie,US,1144,,US Social Security Administration baby names
Naudia,US,1143,,US Social Security Administration baby names
Zamya,US,1143,,US Social Security Administration baby names
Lulu,US,1143,,US Social Security Administration baby names
Myleigh,US,1143,,US Social Security Administration baby names
Shereen,US,1142,,US Social Security Administration baby names
Lilliann,US,1142,,US Social Security Administration baby names
Leyah,US,1142,,US Social Security Administration baby names
Mickie,US,1141,,US Social Security Administration baby names
Yaquelin,US,1141,,US Social Security Administration baby names
Sheronda,US,1140,,US Social Security Administration baby names
Tynesha,US,1140,,US Social Security Administration baby names
Brinkley,US,1140,,US Social Security Administration baby names
Lavern,US,1139,,US Social Security Administration baby names
Carrigan,US,1139,,US Social Security Administration baby names
Lisset,US,1138,,US Social Security Administration baby names
Carolee,US,1137,,US Social Security Administration baby names
Linh,US,1137,,US Social Security Administration baby names
Mackayla,US,1137,,US Social Security Administration baby names
Rayla,US,1137,,US Social Security Administration baby names
Lyrik,US,1137,,US Social Security Administration baby names
Izzy,US,1137,,US Social Security Administration baby names
Renley,US,1137,,US Social Security Administration baby names
Lasandra,US,1135,,US Social Security Administration baby names
Sakina,US,1135,,US Social Security Administration baby names
Erianna,US,1134,,US Social Security Administration baby names
Maddisyn,US,1134,,US Social Security Administration baby names
Mabry,US,1134,,US Social Security Administration baby names
Dezarae,US,1133,,US Social Security Administration baby names
Timber,US,1133,,US Social Security Administration baby names
Kaori,US,1133,,US Social Security Administration baby names
Delma,US,1132,,US Social Security Administration baby names
Cher,US,1132,,US Social Security Administration baby names
Jennefer,US,1132,,US Social Security Administration baby names
Zelie,US,1132,,US Social Security Administration baby names
Freida,US,1131,,US Social Security Administration baby names
Sheron,US,1131,,US Social Security Administration baby names
Charita,US,1131,,US Social Security Administration baby names
Marrissa,US,1131,,US Social Security Administration baby names
Alexzandra,US,1131,,US Social Security Administration baby names
Rosabella,US,1131,,US Social Security Administration baby names
Kathia,US,1130,,US Social Security Administration baby names
Gricelda,US,1129,,US Social Security Administration baby names
Shawnte,US,1129,,US Social Security Administration baby names
Kiani,US,1129,,US Social Security Administration baby names
Thania,US,1129,,US Social Security Administration baby names
Jamaria,US,1129,,US Social Security Administration baby names
Kamani,US,1129,,US Social Security Administration baby names
Adalynne,US,1129,,US Social Security Administration baby names
Analeia,US,1129,,US Social Security Administration baby names
Rebeccah,US,1127,,US Social Security Administration baby names
Shanay,US,1127,,US Social Security Administration baby names
Morghan,US,1126,,US Social Security Administration baby names
Annalyn,US,1125,,US Social Security Administration baby names
Gittel,US,1124,,US Social Security Administration baby names
Raymond,US,1123,,US Social Security Administration baby names
Terrica,US,1123,,US Social Security Administration baby names
Kaelani,US,1123,,US Social Security Administration baby names
Damiyah,US,1122,,US Social Security Administration baby names
Theia,US,1122,,US Social Security Administration baby names
Tiffini,US,1121,,US Social Security Administration baby names
Harli,US,1119,,US Social Security Administration baby names
Eriana,US,1119,,US Social Security Administration baby names
Fatou,US,1119,,US Social Security Administration baby names
Henna,US,1118,,US Social Security Administration baby names
Skylyn,US,1118,,US Social Security Administration baby names
Leiah,US,1118,,US Social Security Administration baby names
Lynelle,US,1117,,US Social Security Administration baby names
Rochell,US,1117,,US Social Security Administration baby names
Kadijah,US,1117,,US Social Security Administration baby names
Jai,US,1117,,US Social Security Administration baby names
Jailah,US,1117,,US Social Security Administration baby names
Aveline,US,1117,,US Social Security Administration baby names
Marysol,US,1115,,US Social Security Administration baby names
Kaytlynn,US,1115,,US Social Security Administration baby names
Wyatt,US,1115,,US Social Security Administration baby names
Taneshia,US,1114,,US Social Security Administration baby names
Kolby,US,1114,,US Social Security Administration baby names
Nevada,US,1114,,US Social Security Administration baby names
Havyn,US,1114,,US Social Security Administration baby names
Darya,US,1113,,US Social Security Administration baby names
