name,country_iso2,domains,web_pages,source_item,source
Odessa National Polytechnic University,UA,opu.odessa.ua,http://www.opu.odessa.ua/,,Hipo university-domains-list
Odessa National Academy of Food Technologies,UA,osaft.odessa.ua,http://www.osaft.odessa.ua/,,Hipo university-domains-list
Odessa National Marine University,UA,osmu.odessa.ua,http://www.osmu.odessa.ua/,,Hipo university-domains-list
Poltava National Technical University,UA,pntu.edu.ua,http://www.pntu.edu.ua/,,Hipo university-domains-list
Precarpathian University,UA,pu.if.ua,http://www.pu.if.ua/,,Hipo university-domains-list
Poltava University of Consumer Cooperatives in Ukraine,UA,pusku.edu.ua,http://www.pusku.edu.ua/,,Hipo university-domains-list
Sumy National Agrarian University,UA,sau.sumy.ua,http://www.sau.sumy.ua/,,Hipo university-domains-list
Sevastopol National Technical University,UA,sevntu.com.ua,http://sevntu.com.ua/,,Hipo university-domains-list
East Ukrainian National University,UA,snu.edu.ua,http://www.snu.edu.ua/,,Hipo university-domains-list
Sumy State University,UA,sumdu.edu.ua,http://www.sumdu.edu.ua/,,Hipo university-domains-list
Ternopil Academy of National Economy,UA,tane.edu.ua,http://www.tane.edu.ua/,,Hipo university-domains-list
Taurida National V.I.Vernadsky University,UA,tnu.crimea.ua,http://www.tnu.crimea.ua/,,Hipo university-domains-list
Ternopil State Ivan Pul'uj Technical University,UA,tu.edu.te.ua,http://www.tu.edu.te.ua/,,Hipo university-domains-list
Technological University of Podillya,UA,tup.km.ua,http://www.tup.km.ua/,,Hipo university-domains-list
Ukrainian Medical Stomatological Academy,UA,uamsa.net,http://www.uamsa.net/,,Hipo university-domains-list
National University of Kiev-Mohyla Academy,UA,ukma.kiev.ua,http://www.ukma.kiev.ua/,,Hipo university-domains-list
Ukrainian Academy of Pharmacy,UA,ukrfa.kharkov.ua,http://www.ukrfa.kharkov.ua/,,Hipo university-domains-list
National University of Internal Affairs,UA,univd.edu.ua,http://www.univd.edu.ua/,,Hipo university-domains-list
Kherson State University,UA,university.kherson.ua,http://www.university.kherson.ua/,,Hipo university-domains-list
Taras Shevchenko National University of Kyiv,UA,univ.kiev.ua|knu.ua,http://www.univ.kiev.ua/|https://www.knu.ua/,,Hipo university-domains-list
Uzhgorod National University,UA,univ.uzhgorod.ua,http://www.univ.uzhgorod.ua/,,Hipo university-domains-list
National University of Ostroh Academy,UA,uosa.uar.net,http://www.uosa.uar.net/,,Hipo university-domains-list
National University of Shipbuilding,UA,usmtu.edu.ua,http://www.usmtu.edu.ua/,,Hipo university-domains-list
National University of Food Technologies,UA,usuft.kiev.ua,http://www.usuft.kiev.ua/,,Hipo university-domains-list
Volyn National University Lesja Ukrainka,UA,vdu.edu.ua,http://www.vdu.edu.ua/,,Hipo university-domains-list
National Pirogov Memorial Medical University,UA,vnmu.vn.ua,http://www.vnmu.vn.ua/,,Hipo university-domains-list
Vinnica National Technical University,UA,vstu.vinnica.ua,http://www.vstu.vinnica.ua/,,Hipo university-domains-list
Zaporizhzhe National Technical University,UA,zntu.edu.ua,http://www.zntu.edu.ua/,,Hipo university-domains-list
Zaporizhzhe National University,UA,znu.edu.ua,http://www.znu.edu.ua/,,Hipo university-domains-list
Lviv University,UA,lnu.edu.ua,https://www.lnu.edu.ua/,,Hipo university-domains-list
American College Of Dubai,AE,acd.ac.ae,http://www.acd.ac.ae/,,Hipo university-domains-list
Abu Dhabi University,AE,adu.ac.ae,http://www.adu.ac.ae/,,Hipo university-domains-list
Al Ghurair University,AE,agu.ae,http://www.agu.ae/,,Hipo university-domains-list
Ajman University,AE,ajman.ac.ae,http://www.ajman.ac.ae/,,Hipo university-domains-list
Alain University of Science and Technology,AE,alainuniversity.ac.ae,http://www.alainuniversity.ac.ae/,,Hipo university-domains-list
Alhosn University,AE,alhosnu.ae,http://www.alhosnu.ae/,,Hipo university-domains-list
American University in Dubai,AE,aud.edu,http://www.aud.edu/,,Hipo university-domains-list
American University in the Emirates,AE,aue.ae,http://www.aue.ae/,,Hipo university-domains-list
American University of Sharjah,AE,aus.edu,http://www.aus.edu/,,Hipo university-domains-list
British University in Dubai,AE,buid.ac.ae,http://www.buid.ac.ae/,,Hipo university-domains-list
Dubai Medical College for Girls,AE,dmcg.edu,http://www.dmcg.edu/,,Hipo university-domains-list
Dubai Pharmacy College,AE,dpc.edu,http://www.dpc.edu/,,Hipo university-domains-list
"Rochester Institute of Technology, Dubai",AE,dubai.rit.edu,http://dubai.rit.edu/,,Hipo university-domains-list
Etisalat University College,AE,ece.ac.ae,http://www.ece.ac.ae/,,Hipo university-domains-list
The Emirates Academy of Hotel Managment,AE,emiratesacademy.edu,http://www.emiratesacademy.edu/,,Hipo university-domains-list
Gulf Medical University,AE,gmu.ac.ae,http://www.gmu.ac.ae/,,Hipo university-domains-list
Hamdan Bin Mohammed e-University,AE,hbmeu.ac.ae,http://www.hbmeu.ac.ae/,,Hipo university-domains-list
Higher Colleges of Technology,AE,hct.ac.ae,http://www.hct.ac.ae/,,Hipo university-domains-list
Ittihad University,AE,ittihad.ac.ae,http://www.ittihad.ac.ae/,,Hipo university-domains-list
Jumeira University,AE,ju.ac.ae,http://www.ju.ac.ae/,,Hipo university-domains-list
Al Khawarizmi International College,AE,khawarizmi.com,http://www.khawarizmi.com/,,Hipo university-domains-list
"Khalifa University of Science, Technology and Research",AE,ku.ac.ae,http://www.ku.ac.ae/,,Hipo university-domains-list
Khalifa University,AE,kustar.ac.ae,http://www.kustar.ac.ae/,,Hipo university-domains-list
Masdar University Of Science And Technology,AE,masdar.ac.ae,http://www.masdar.ac.ae/,,Hipo university-domains-list
"New York University, Abu Dhabi",AE,nyuad.nyu.edu,http://nyuad.nyu.edu/,,Hipo university-domains-list
The Petroleum Institute,AE,pi.ac.ae,http://www.pi.ac.ae/,,Hipo university-domains-list
Rak Medical & Health Sciences University,AE,rakmhsu.com,http://www.rakmhsu.com/,,Hipo university-domains-list
University of Sharjah,AE,sharjah.ac.ae,http://www.sharjah.ac.ae/,,Hipo university-domains-list
"Skyline University College, Sharjah",AE,skylineuniversity.com,http://www.skylineuniversity.com/,,Hipo university-domains-list
Paris-Sorbonne University Abu Dhabi,AE,sorbonne.ae,http://www.sorbonne.ae/,,Hipo university-domains-list
United Arab Emirates University,AE,uaeu.ac.ae,http://www.uaeu.ac.ae/,,Hipo university-domains-list
University Of Dubai,AE,ud.ac.ae,http://www.ud.ac.ae/,,Hipo university-domains-list
University of Jazeera,AE,uojazeera.com,http://www.uojazeera.com/,,Hipo university-domains-list
University of Wollongong - Dubai Campus,AE,uowdubai.ac.ae,http://www.uowdubai.ac.ae/,,Hipo university-domains-list
Zayed University,AE,zu.ac.ae,http://www.zu.ac.ae/,,Hipo university-domains-list
Scholars International Academy,AE,sia.ae,https://www.sia.ae/,,Hipo university-domains-list
University of Aberdeen,GB,abdn.ac.uk|aberdeen.ac.uk,http://www.abdn.ac.uk/,,Hipo university-domains-list
Aberystwyth University,GB,aber.ac.uk,https://aber.ac.uk/,,Hipo university-domains-list
University of Abertay Dundee,GB,abertay.ac.uk,http://www.abertay.ac.uk/,,Hipo university-domains-list
American InterContinental University - London,GB,aiuniv.edu,http://www.aiuniv.edu/,,Hipo university-domains-list
Anglia Ruskin University,GB,anglia.ac.uk,http://www.anglia.ac.uk/,,Hipo university-domains-list
Aston University,GB,aston.ac.uk,http://www.aston.ac.uk/,,Hipo university-domains-list
The American University in London,GB,aul.edu,http://www.aul.edu/,,Hipo university-domains-list
"University of Wales, Bangor",GB,bangor.ac.uk,http://www.bangor.ac.uk/,,Hipo university-domains-list
University of Bath,GB,bath.ac.uk,http://www.bath.ac.uk/,,Hipo university-domains-list
Bath Spa University,GB,bathspa.ac.uk,https://www.bathspa.ac.uk/,,Hipo university-domains-list
"Birkbeck College, University of London",GB,bbk.ac.uk,http://www.bbk.ac.uk/,,Hipo university-domains-list
British College of Osteopathic Medicine,GB,bcom.ac.uk,http://www.bcom.ac.uk/,,Hipo university-domains-list
Birmingham City University,GB,bcu.ac.uk,http://www.bcu.ac.uk/,,Hipo university-domains-list
University of Bedfordshire,GB,beds.ac.uk,http://www.beds.ac.uk/,,Hipo university-domains-list
University of Birmingham,GB,bham.ac.uk,http://www.bham.ac.uk/,,Hipo university-domains-list
University of Bolton,GB,bolton.ac.uk,http://www.bolton.ac.uk/,,Hipo university-domains-list
Bournemouth University,GB,bournemouth.ac.uk,http://www.bournemouth.ac.uk/,,Hipo university-domains-list
University of Bradford,GB,brad.ac.uk,http://www.brad.ac.uk/,,Hipo university-domains-list
London School of Jewish Studies,GB,lsjs.ac.uk,https://www.lsjs.ac.uk/,,Hipo university-domains-list
University of Bristol,GB,bristol.ac.uk|bris.ac.uk,https://www.bristol.ac.uk/,,Hipo university-domains-list
